date_key,reading_date,year,month,location_id,locality,timezone,pollutant,unit,reading_count,avg_value,min_value,max_value
20240926,2024-09-26,2024,9,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,7.0455,6.0,9.3
20240922,2024-09-22,2024,9,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.95,3.2,4.9
20240819,2024-08-19,2024,8,2453313,,America/New_York,pm25,µg/m³,24,14.0867,2.89,24.7
20241223,2024-12-23,2024,12,1824516,,America/New_York,pm25,µg/m³,24,4.3961,0.567,11.9
20241214,2024-12-14,2024,12,2903996,,America/New_York,pm25,µg/m³,24,8.9179,5.17,16.7
20241231,2024-12-31,2024,12,3041962,,America/New_York,pm25,µg/m³,23,5.4335,3.17,8.72
20240715,2024-07-15,2024,7,1824516,,America/New_York,pm25,µg/m³,23,29.8826,19.0,39.5
20240905,2024-09-05,2024,9,2453313,,America/New_York,pm25,µg/m³,24,7.2925,2.75,15.8
20240920,2024-09-20,2024,9,3041962,,America/New_York,pm25,µg/m³,24,3.9,1.08,13.5
20240811,2024-08-11,2024,8,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.5583,5.5,8.9
20240814,2024-08-14,2024,8,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,17.3583,6.0,27.4
20240820,2024-08-20,2024,8,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,2.7045,0.1,6.8
20240511,2024-05-11,2024,5,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.7042,1.5,9.3
20241213,2024-12-13,2024,12,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,2.7818,0.2,5.3
20240812,2024-08-12,2024,8,1775647,,America/New_York,pm25,µg/m³,24,6.9229,5.05,9.01
20240517,2024-05-17,2024,5,2453305,,America/New_York,pm25,µg/m³,24,5.97,3.25,10.6
20240522,2024-05-22,2024,5,2616564,,America/New_York,pm25,µg/m³,24,11.0533,7.02,16.0
20240524,2024-05-24,2024,5,1775647,,America/New_York,pm25,µg/m³,24,14.6858,6.2,29.9
20240518,2024-05-18,2024,5,2153518,,America/New_York,pm25,µg/m³,24,12.9479,5.11,24.6
20241218,2024-12-18,2024,12,3041962,,America/New_York,pm25,µg/m³,24,8.3921,4.71,13.1
20241216,2024-12-16,2024,12,3103622,,America/New_York,pm25,µg/m³,15,9.1533,3.45,13.3
20240719,2024-07-19,2024,7,2453313,,America/New_York,pm25,µg/m³,24,8.005,4.79,17.1
20240726,2024-07-26,2024,7,2453313,,America/New_York,pm25,µg/m³,24,7.4992,5.48,17.0
20240917,2024-09-17,2024,9,3041962,,America/New_York,pm25,µg/m³,23,3.7157,1.21,6.53
20240823,2024-08-23,2024,8,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.5833,7.1,11.1
20240810,2024-08-10,2024,8,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.8833,1.2,8.7
20240827,2024-08-27,2024,8,496096,RICHMOND,America/New_York,pm25,µg/m³,23,8.5043,5.5,11.7
20240513,2024-05-13,2024,5,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.075,2.0,6.8
20240521,2024-05-21,2024,5,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.1917,3.3,14.2
20241204,2024-12-04,2024,12,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.4458,2.3,12.7
20241228,2024-12-28,2024,12,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,20.8583,2.6,38.1
20241216,2024-12-16,2024,12,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.3958,2.5,8.6
20241208,2024-12-08,2024,12,648,KINGS,America/New_York,pm25,µg/m³,24,6.4583,4.4,9.8
20240709,2024-07-09,2024,7,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,5.3182,0.6,12.8
20240706,2024-07-06,2024,7,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,18.1125,3.9,38.4
20240919,2024-09-19,2024,9,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.2167,2.4,9.7
20240915,2024-09-15,2024,9,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.7833,5.9,11.1
20240912,2024-09-12,2024,9,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,7.6043,4.4,11.8
20240927,2024-09-27,2024,9,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.7167,3.1,8.9
20240913,2024-09-13,2024,9,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.9625,4.7,11.3
20240508,2024-05-08,2024,5,2453305,,America/New_York,pm25,µg/m³,24,16.8187,3.88,30.5
20240526,2024-05-26,2024,5,2453313,,America/New_York,pm25,µg/m³,14,28.7064,8.66,44.5
20240520,2024-05-20,2024,5,1824516,,America/New_York,pm25,µg/m³,24,5.56,2.68,14.4
20241212,2024-12-12,2024,12,2386747,,America/New_York,pm25,µg/m³,24,3.4729,0.0259,7.03
20240919,2024-09-19,2024,9,2386747,,America/New_York,pm25,µg/m³,24,6.9358,2.77,12.8
20240917,2024-09-17,2024,9,2453313,,America/New_York,pm25,µg/m³,24,9.3171,5.74,12.3
20240818,2024-08-18,2024,8,648,KINGS,America/New_York,pm25,µg/m³,24,18.0417,14.4,20.2
20240821,2024-08-21,2024,8,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,19,1.0474,0.0,2.5
20240506,2024-05-06,2024,5,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,20,8.16,0.0,23.2
20240527,2024-05-27,2024,5,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.4042,2.2,14.5
20240511,2024-05-11,2024,5,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.375,2.5,10.2
20240529,2024-05-29,2024,5,496096,RICHMOND,America/New_York,pm25,µg/m³,20,1.47,0.0,3.1
20241206,2024-12-06,2024,12,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.1833,1.4,3.4
20241216,2024-12-16,2024,12,648,KINGS,America/New_York,pm25,µg/m³,24,5.6083,3.3,9.2
20240713,2024-07-13,2024,7,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,4.1952,0.4,10.9
20240912,2024-09-12,2024,9,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.5542,3.5,11.8
20240902,2024-09-02,2024,9,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.5292,3.8,10.1
20240907,2024-09-07,2024,9,648,KINGS,America/New_York,pm25,µg/m³,24,5.4875,2.4,7.8
20240814,2024-08-14,2024,8,1775647,,America/New_York,pm25,µg/m³,23,24.48,7.7,39.2
20240805,2024-08-05,2024,8,2616564,,America/New_York,pm25,µg/m³,24,15.0308,8.07,21.0
20240718,2024-07-18,2024,7,2453313,,America/New_York,pm25,µg/m³,19,17.0421,6.0,22.2
20240916,2024-09-16,2024,9,1824516,,America/New_York,pm25,µg/m³,24,5.1021,3.24,8.38
20240911,2024-09-11,2024,9,2386747,,America/New_York,pm25,µg/m³,22,3.6155,2.43,4.81
20240816,2024-08-16,2024,8,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,15.3333,10.1,24.1
20240522,2024-05-22,2024,5,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,8.8636,6.8,12.3
20240523,2024-05-23,2024,5,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,9.2864,5.6,12.4
20241217,2024-12-17,2024,12,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.525,0.1,10.6
20241225,2024-12-25,2024,12,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.35,8.4,16.2
20241214,2024-12-14,2024,12,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.3208,4.0,7.0
20240725,2024-07-25,2024,7,648,KINGS,America/New_York,pm25,µg/m³,24,9.3667,4.0,15.8
20240822,2024-08-22,2024,8,2616564,,America/New_York,pm25,µg/m³,24,4.8492,2.2,9.86
20240516,2024-05-16,2024,5,1775647,,America/New_York,pm25,µg/m³,24,1.3584,0.559,3.3
20240810,2024-08-10,2024,8,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.5833,3.3,13.0
20240526,2024-05-26,2024,5,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.5667,0.3,20.4
20240523,2024-05-23,2024,5,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,11.2217,6.2,22.2
20240520,2024-05-20,2024,5,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.4792,0.9,7.0
20240524,2024-05-24,2024,5,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,10.4591,6.8,16.4
20240511,2024-05-11,2024,5,496096,RICHMOND,America/New_York,pm25,µg/m³,20,1.58,0.4,3.2
20240523,2024-05-23,2024,5,496096,RICHMOND,America/New_York,pm25,µg/m³,22,5.1182,1.2,9.0
20240918,2024-09-18,2024,9,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,18,7.6667,4.1,11.2
20240920,2024-09-20,2024,9,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,20,7.39,2.8,13.7
20240913,2024-09-13,2024,9,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,5.387,1.7,8.1
20240903,2024-09-03,2024,9,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.85,2.4,5.6
20240919,2024-09-19,2024,9,496096,RICHMOND,America/New_York,pm25,µg/m³,24,5.9,2.8,8.8
20240807,2024-08-07,2024,8,1775647,,America/New_York,pm25,µg/m³,24,7.4579,3.89,17.7
20240831,2024-08-31,2024,8,2616564,,America/New_York,pm25,µg/m³,24,3.1225,2.03,4.57
20240503,2024-05-03,2024,5,2453313,,America/New_York,pm25,µg/m³,24,10.2404,2.76,26.0
20240503,2024-05-03,2024,5,2616564,,America/New_York,pm25,µg/m³,24,6.0637,1.46,17.8
20241216,2024-12-16,2024,12,2903996,,America/New_York,pm25,µg/m³,15,13.442,6.29,25.5
20241223,2024-12-23,2024,12,3103622,,America/New_York,pm25,µg/m³,24,5.9421,4.27,8.69
20240706,2024-07-06,2024,7,2153518,,America/New_York,pm25,µg/m³,24,29.925,12.6,42.9
20240903,2024-09-03,2024,9,2453305,,America/New_York,pm25,µg/m³,24,17.6371,5.61,46.4
20240914,2024-09-14,2024,9,2453305,,America/New_York,pm25,µg/m³,7,88.1,20.7,270.0
20240806,2024-08-06,2024,8,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,15.6773,7.3,22.4
20240806,2024-08-06,2024,8,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.825,5.7,17.9
20240812,2024-08-12,2024,8,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.2792,4.1,6.7
20240515,2024-05-15,2024,5,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.3792,2.0,10.1
20240707,2024-07-07,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,13.9083,7.7,21.5
20240717,2024-07-17,2024,7,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.0083,5.3,26.0
20240905,2024-09-05,2024,9,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,14,4.2143,0.0,7.5
20240901,2024-09-01,2024,9,648,KINGS,America/New_York,pm25,µg/m³,24,6.6292,4.3,8.6
20240901,2024-09-01,2024,9,496096,RICHMOND,America/New_York,pm25,µg/m³,24,3.6583,1.2,7.9
20240907,2024-09-07,2024,9,496096,RICHMOND,America/New_York,pm25,µg/m³,22,1.3818,0.1,4.0
20240802,2024-08-02,2024,8,2153518,,America/New_York,pm25,µg/m³,23,35.0774,8.88,43.3
20240812,2024-08-12,2024,8,2386747,,America/New_York,pm25,µg/m³,24,5.8038,3.06,9.93
20241204,2024-12-04,2024,12,2386747,,America/New_York,pm25,µg/m³,24,7.2292,1.83,13.8
20241202,2024-12-02,2024,12,3145067,,America/New_York,pm25,µg/m³,24,9.5333,7.13,12.3
20240726,2024-07-26,2024,7,2616564,,America/New_York,pm25,µg/m³,24,5.0754,3.27,11.6
20240829,2024-08-29,2024,8,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,3.6957,0.7,14.7
20240503,2024-05-03,2024,5,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.75,3.6,17.3
20240515,2024-05-15,2024,5,496096,RICHMOND,America/New_York,pm25,µg/m³,20,0.92,0.0,2.0
20241206,2024-12-06,2024,12,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.2875,1.1,7.4
20241226,2024-12-26,2024,12,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.0042,4.1,13.0
20240912,2024-09-12,2024,9,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,10.4333,1.9,18.9
20240812,2024-08-12,2024,8,2453313,,America/New_York,pm25,µg/m³,24,8.3358,6.26,10.6
20240515,2024-05-15,2024,5,2453305,,America/New_York,pm25,µg/m³,24,9.185,2.55,18.7
20240523,2024-05-23,2024,5,1775647,,America/New_York,pm25,µg/m³,24,11.3492,8.28,17.1
20240815,2024-08-15,2024,8,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,11.5458,6.9,17.9
20240502,2024-05-02,2024,5,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.0167,1.0,16.7
20240513,2024-05-13,2024,5,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.9833,1.7,9.4
20240503,2024-05-03,2024,5,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.3042,2.5,12.4
20240710,2024-07-10,2024,7,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,7.1,0.4,15.2
20240716,2024-07-16,2024,7,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,14.8042,8.1,21.9
20240816,2024-08-16,2024,8,1775647,,America/New_York,pm25,µg/m³,24,30.3333,25.4,35.0
20240525,2024-05-25,2024,5,2453305,,America/New_York,pm25,µg/m³,16,16.8469,5.58,28.8
20240516,2024-05-16,2024,5,2616564,,America/New_York,pm25,µg/m³,24,2.7365,0.202,7.2
20240530,2024-05-30,2024,5,2616564,,America/New_York,pm25,µg/m³,23,5.2861,3.45,8.28
20241222,2024-12-22,2024,12,3181018,,America/New_York,pm25,µg/m³,24,3.9371,1.65,5.77
20240703,2024-07-03,2024,7,2386747,,America/New_York,pm25,µg/m³,23,5.7252,2.35,12.6
20240917,2024-09-17,2024,9,1775647,,America/New_York,pm25,µg/m³,24,8.5396,5.1,11.5
20240802,2024-08-02,2024,8,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,17.9542,0.5,27.3
20240831,2024-08-31,2024,8,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,2.2455,0.1,5.5
20240827,2024-08-27,2024,8,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,13.4458,11.7,16.2
20240820,2024-08-20,2024,8,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,14,2.5429,0.0,4.8
20240504,2024-05-04,2024,5,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.1708,3.0,6.0
20240508,2024-05-08,2024,5,496096,RICHMOND,America/New_York,pm25,µg/m³,24,5.1417,0.5,8.9
20241221,2024-12-21,2024,12,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.4583,3.8,9.7
20241218,2024-12-18,2024,12,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.7,0.6,17.7
20241222,2024-12-22,2024,12,496096,RICHMOND,America/New_York,pm25,µg/m³,24,6.4125,4.3,11.1
20240701,2024-07-01,2024,7,496096,RICHMOND,America/New_York,pm25,µg/m³,5,2.42,0.0,9.4
20240917,2024-09-17,2024,9,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.375,4.4,12.0
20240513,2024-05-13,2024,5,2453305,,America/New_York,pm25,µg/m³,24,11.8688,3.67,30.1
20241212,2024-12-12,2024,12,2153518,,America/New_York,pm25,µg/m³,24,1.5839,0.0,3.84
20241207,2024-12-07,2024,12,2386747,,America/New_York,pm25,µg/m³,24,5.7867,2.14,9.89
20240813,2024-08-13,2024,8,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,1.4381,0.0,3.5
20240814,2024-08-14,2024,8,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,16.15,5.1,23.2
20240819,2024-08-19,2024,8,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,6.7696,2.5,12.0
20240525,2024-05-25,2024,5,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.3958,2.0,16.7
20240531,2024-05-31,2024,5,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.3583,1.7,10.3
20241213,2024-12-13,2024,12,496096,RICHMOND,America/New_York,pm25,µg/m³,24,6.5417,4.6,8.0
20240716,2024-07-16,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.45,6.4,18.3
20240729,2024-07-29,2024,7,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.9583,3.9,21.9
20240719,2024-07-19,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.2125,5.2,13.1
20240712,2024-07-12,2024,7,648,KINGS,America/New_York,pm25,µg/m³,23,4.5565,2.6,7.3
20240728,2024-07-28,2024,7,648,KINGS,America/New_York,pm25,µg/m³,24,17.2583,12.1,21.3
20240915,2024-09-15,2024,9,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.0792,3.2,14.6
20240822,2024-08-22,2024,8,1824516,,America/New_York,pm25,µg/m³,24,5.7758,2.54,9.61
20240801,2024-08-01,2024,8,2453305,,America/New_York,pm25,µg/m³,24,19.8167,13.6,29.8
20240512,2024-05-12,2024,5,2386747,,America/New_York,pm25,µg/m³,20,1.7395,1.18,2.66
20241217,2024-12-17,2024,12,2153518,,America/New_York,pm25,µg/m³,24,4.083,0.326,10.2
20241211,2024-12-11,2024,12,2386747,,America/New_York,pm25,µg/m³,24,6.0882,0.0679,21.6
20240715,2024-07-15,2024,7,2453305,,America/New_York,pm25,µg/m³,23,27.2913,16.9,37.1
20240809,2024-08-09,2024,8,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,5.8478,0.0,13.1
20240808,2024-08-08,2024,8,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,16,1.075,0.2,2.1
20240519,2024-05-19,2024,5,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.7208,2.3,9.2
20240507,2024-05-07,2024,5,496096,RICHMOND,America/New_York,pm25,µg/m³,22,3.2591,0.0,7.0
20241223,2024-12-23,2024,12,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.9208,3.3,7.5
20241215,2024-12-15,2024,12,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.7,2.2,12.1
20241228,2024-12-28,2024,12,496096,RICHMOND,America/New_York,pm25,µg/m³,24,13.2292,5.8,24.8
20240701,2024-07-01,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,5.3478,2.7,14.6
20240512,2024-05-12,2024,5,2453313,,America/New_York,pm25,µg/m³,20,2.8805,1.7,4.42
20240510,2024-05-10,2024,5,1775647,,America/New_York,pm25,µg/m³,24,2.6596,1.44,4.88
20241205,2024-12-05,2024,12,1824516,,America/New_York,pm25,µg/m³,24,12.8538,2.85,26.0
20241224,2024-12-24,2024,12,2386747,,America/New_York,pm25,µg/m³,24,11.0446,4.35,17.5
20241220,2024-12-20,2024,12,3103622,,America/New_York,pm25,µg/m³,24,3.6958,3.1,4.7
20240707,2024-07-07,2024,7,2153518,,America/New_York,pm25,µg/m³,24,27.9675,9.82,46.9
20240810,2024-08-10,2024,8,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.2333,3.7,14.6
20240506,2024-05-06,2024,5,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.2583,0.1,16.6
20240513,2024-05-13,2024,5,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.0167,2.5,8.1
20240511,2024-05-11,2024,5,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,19,3.8158,0.3,10.6
20241229,2024-12-29,2024,12,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.3833,3.2,10.3
20240717,2024-07-17,2024,7,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.9833,9.0,20.7
20240905,2024-09-05,2024,9,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,7.3478,3.7,12.3
20240902,2024-09-02,2024,9,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.5957,0.4,11.1
20241229,2024-12-29,2024,12,2386747,,America/New_York,pm25,µg/m³,24,2.8853,0.583,7.04
20241203,2024-12-03,2024,12,3145068,,America/New_York,pm25,µg/m³,23,9.2174,5.47,13.6
20240728,2024-07-28,2024,7,1775647,,America/New_York,pm25,µg/m³,24,29.15,23.8,34.9
20240708,2024-07-08,2024,7,1824516,,America/New_York,pm25,µg/m³,24,25.7083,18.4,38.5
20240702,2024-07-02,2024,7,2903996,,America/New_York,pm25,µg/m³,21,7.8257,4.49,17.2
20240908,2024-09-08,2024,9,1824516,,America/New_York,pm25,µg/m³,24,3.4517,1.0,7.04
20240804,2024-08-04,2024,8,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,6.6174,0.0,10.3
20240801,2024-08-01,2024,8,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.4208,3.7,17.7
20240518,2024-05-18,2024,5,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,5.313,0.6,11.6
20240526,2024-05-26,2024,5,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,13.0542,4.8,22.5
20241223,2024-12-23,2024,12,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,11,6.1091,0.0,10.8
20241210,2024-12-10,2024,12,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,14.5417,6.1,25.0
20240701,2024-07-01,2024,7,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,7,2.5429,0.1,8.7
20240903,2024-09-03,2024,9,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,20,4.05,0.3,8.1
20240908,2024-09-08,2024,9,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.975,1.9,4.0
20240918,2024-09-18,2024,9,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,7.8957,7.2,9.1
20240909,2024-09-09,2024,9,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,3.9364,3.0,5.2
20240916,2024-09-16,2024,9,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.6833,3.2,24.3
20240824,2024-08-24,2024,8,1775647,,America/New_York,pm25,µg/m³,24,17.4071,9.44,23.8
20240807,2024-08-07,2024,8,2903996,,America/New_York,pm25,µg/m³,24,11.3237,4.05,16.7
20241202,2024-12-02,2024,12,3181018,,America/New_York,pm25,µg/m³,24,8.1763,5.96,10.3
20240929,2024-09-29,2024,9,1824516,,America/New_York,pm25,µg/m³,24,4.7821,2.75,8.56
20240804,2024-08-04,2024,8,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.7042,3.7,10.1
20240825,2024-08-25,2024,8,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,14.0583,11.7,16.4
20240828,2024-08-28,2024,8,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,11.1458,4.6,14.8
20240828,2024-08-28,2024,8,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.4083,7.7,19.1
20240821,2024-08-21,2024,8,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,18,2.0833,0.0,6.2
20241214,2024-12-14,2024,12,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.4875,3.7,6.1
20241230,2024-12-30,2024,12,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.0125,1.2,10.3
20240723,2024-07-23,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.2792,3.2,7.2
20240716,2024-07-16,2024,7,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,12.2609,1.8,23.1
20240731,2024-07-31,2024,7,648,KINGS,America/New_York,pm25,µg/m³,24,8.525,5.5,12.4
20240722,2024-07-22,2024,7,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.6625,5.7,10.4
20240905,2024-09-05,2024,9,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.0,3.9,7.1
20240910,2024-09-10,2024,9,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.8625,4.2,6.5
20240722,2024-07-22,2024,7,1824516,,America/New_York,pm25,µg/m³,23,17.1561,8.99,25.1
20240808,2024-08-08,2024,8,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,20,7.855,4.2,14.1
20240817,2024-08-17,2024,8,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,19.1208,15.9,24.0
20240818,2024-08-18,2024,8,496096,RICHMOND,America/New_York,pm25,µg/m³,24,14.0625,5.6,18.3
20240519,2024-05-19,2024,5,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.3083,1.7,6.0
20241224,2024-12-24,2024,12,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.3833,4.1,15.8
20241208,2024-12-08,2024,12,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.8542,4.9,10.0
20241210,2024-12-10,2024,12,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,19.4875,10.6,26.5
20240708,2024-07-08,2024,7,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,11.8458,8.7,14.0
20240713,2024-07-13,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.3667,2.0,6.3
20240818,2024-08-18,2024,8,2903996,,America/New_York,pm25,µg/m³,24,34.7333,27.9,39.3
20241221,2024-12-21,2024,12,3041962,,America/New_York,pm25,µg/m³,24,4.4766,0.433,11.3
20240908,2024-09-08,2024,9,1775647,,America/New_York,pm25,µg/m³,24,2.4035,0.493,4.59
20240928,2024-09-28,2024,9,1775647,,America/New_York,pm25,µg/m³,24,4.4383,2.72,8.95
